,num_employees,income,energy_usage,co2
8237,7374,594873000,56000,86200
8238,10369,431058000,58000,84900
8239,10345,578636000,46000,77100
8240,8941,779543000,45000,75700
8241,9669,541274000,60000,86900
8242,12779,574511000,58000,86200
8243,5803,691823000,66000,99000
8244,15300,385566000,59000,79400
8245,12891,470671000,47000,78700
8246,11687,508645000,67000,86500
8247,8483,479890000,54000,82100
8248,11375,560318000,71000,91000
8249,7374,561992000,49000,75100
8250,7820,549819000,49000,81100
8251,8731,496242000,35000,75800
8252,6514,678907000,14000,61800
8253,10628,489896000,48000,81100
8254,7712,508844000,59000,87200
8255,9816,639300000,66000,93100
8256,9439,353836000,39000,76500
8257,7520,564063000,55000,91700
8258,10053,449121000,49000,75200
8259,10044,629096000,46000,80200
8260,13411,689920000,48000,89600
8261,13152,423554000,32000,64200
8262,10028,232497000,45000,72300
8263,9776,485057000,62000,90500
8264,11353,452369000,47000,85400
8265,11149,388437000,60000,83800
8266,16224,313240000,55000,92900
8267,11683,493161000,55000,86500
8268,11966,517054000,57000,80300
8269,13106,575406000,50000,88900
8270,5995,551896000,41000,80400
8271,7800,754887000,58000,94200
8272,9030,611537000,42000,75600
8273,14058,523140000,53000,85700
8274,9557,558995000,56000,86100
8275,10879,358838000,46000,75100
8276,11433,380340000,37000,79700
8277,13546,902146000,44000,83400
8278,10082,608163000,37000,81100
8279,14261,735836000,69000,103900
8280,15543,713244000,77000,103600
8281,13933,636133000,37000,82800
8282,8755,455170000,32000,70400
8283,8345,522084000,48000,79500
8284,10282,628824000,56000,96700
8285,12985,721567000,52000,90700
8286,11901,361650000,55000,85800
8287,14472,537297000,62000,92000
8288,12857,454411000,47000,78400
8289,8216,406859000,53000,84200
8290,7148,466280000,74000,98700
8291,8047,517216000,57000,80800
8292,6399,441726000,59000,96300
8293,15792,555815000,55000,89800
8294,8507,464034000,65000,91200
8295,11408,453543000,65000,89600
8296,12216,423956000,30000,65000
8297,6012,559402000,40000,79200
8298,7032,424849000,47000,80100
8299,3459,484600000,45000,75200
8300,10541,206266000,36000,65300
8301,8127,768606000,47000,87800
8302,11845,646288000,53000,83700
8303,8546,591135000,47000,83100
8304,13645,343955000,49000,79000
8305,11976,478655000,67000,89900
8306,11734,561136000,59000,88100
8307,14177,633946000,60000,101600
8308,12109,573668000,52000,82000
8309,10576,591294000,61000,91500
8310,12616,666058000,43000,78300
8311,10934,759631000,58000,93500
8312,7323,677316000,48000,90800
8313,10041,472387000,72000,98200
8314,10310,422473000,48000,79600
8315,10922,470678000,46000,72600
8316,9545,474399000,63000,91800
8317,12739,421820000,25000,71200
8318,13746,344739000,59000,86400
8319,18516,502075000,56000,87200
8320,15130,514005000,33000,78600
8321,7996,478524000,70000,95500
8322,9226,531710000,50000,91800
8323,8199,468570000,43000,76000
8324,9849,301086000,46000,71500
8325,8982,421082000,52000,85800
8326,10368,346584000,70000,90400
8327,9181,773448000,51000,88800
8328,12235,536232000,50000,85400
8329,11813,514667000,51000,82300
8330,10600,314639000,65000,89600
8331,11580,389701000,43000,78800
8332,11602,487383000,69000,93800
8333,12392,666945000,60000,88400
8334,11388,656847000,41000,87700
8335,6534,651634000,50000,81600
8336,12153,425812000,55000,86300
8337,12643,456081000,54000,76500
8338,8834,644514000,44000,72500
8339,6840,477351000,44000,70700
8340,8830,458859000,41000,72600
8341,17136,538883000,60000,96800
8342,11408,189875000,52000,74500
8343,8551,444113000,52000,80800
8344,15172,651335000,35000,81300
8345,8386,576779000,47000,75200
8346,10526,531457000,47000,86000
8347,6011,414347000,57000,78000
8348,11433,472367000,55000,97100
8349,8070,629793000,54000,81000
8350,8330,450258000,54000,83700
8351,12481,425996000,57000,92100
8352,10296,388282000,29000,73800
8353,10432,297279000,42000,74500
8354,6442,358729000,55000,85000
8355,7072,506911000,49000,85400
8356,12480,516360000,47000,91000
8357,3680,564752000,39000,79400
8358,9333,477958000,76000,97800
8359,8258,777502000,84000,104200
8360,5774,541506000,60000,90100
8361,11230,245068000,58000,88300
8362,13855,791383000,72000,100300
8363,10116,725448000,40000,86700
8364,9987,649913000,38000,74200
8365,13149,435890000,38000,80500
8366,10495,349124000,54000,88000
8367,9786,289173000,56000,82600
8368,7123,297712000,55000,80800
8369,14437,609184000,57000,93900
8370,9618,504885000,35000,78500
8371,11707,353093000,39000,83600
8372,15776,390000000,52000,82000
8373,8010,298638000,69000,96700
8374,9962,660874000,69000,100100
8375,12244,491339000,57000,83900
8376,12977,591852000,42000,81400
8377,11800,414976000,50000,88800
8378,8512,572673000,62000,94000
8379,8097,456486000,36000,67100
8380,3667,649631000,51000,80600
8381,13706,483934000,60000,81600
8382,11576,745866000,48000,95600
8383,7041,321590000,48000,80700
8384,8959,607858000,63000,85100
8385,11797,839339000,54000,89100
8386,10421,591476000,35000,74400
8387,12465,581646000,48000,87200
8388,9565,577812000,39000,82100
8389,10715,497257000,54000,79500
8390,9257,600165000,49000,76200
8391,9536,480557000,63000,89200
8392,7634,621610000,50000,77700
8393,9065,568436000,53000,83800
8394,9533,379401000,48000,80900
8395,9834,385436000,63000,86500
8396,9978,560760000,59000,88100
8397,10804,661024000,45000,87500
8398,13644,690177000,47000,89900
8399,13098,578869000,61000,93600
8400,6490,529603000,63000,86800
8401,13205,705686000,42000,87800
8402,10073,682015000,48000,82900
8403,13798,673286000,66000,94200
8404,14510,410903000,88000,104800
8405,14761,599469000,64000,86800
8406,7835,574936000,44000,74500
8407,10153,801767000,47000,90500
8408,9085,572663000,61000,87900
8409,13808,561398000,66000,97000
8410,9332,526993000,58000,85000
8411,11206,224223000,60000,84000
8412,11374,238471000,56000,81600
8413,6977,622743000,42000,72300
8414,13510,600276000,45000,71400
8415,13119,492262000,19000,71800
8416,12684,583416000,63000,94800
8417,7057,435714000,65000,95000
8418,9302,410928000,44000,69500
8419,9830,587503000,33000,74800
8420,6728,564167000,49000,79200
8421,12260,567991000,32000,90100
8422,7568,261082000,89000,105200
8423,9063,461165000,49000,82700
8424,10268,603067000,58000,88200
8425,4489,404823000,40000,73800
8426,15512,800052000,64000,93200
8427,10507,506648000,26000,66100
8428,12206,301539000,48000,87800
8429,12615,719909000,53000,85800
8430,12163,686952000,62000,98800
8431,9605,454998000,45000,82300
8432,10543,820785000,40000,78000
8433,8507,540635000,78000,103600
8434,12023,561087000,71000,98100
8435,11935,618885000,32000,68000
8436,9720,223875000,38000,77200
8437,12843,436867000,54000,83400
8438,10525,331979000,60000,75600
8439,10961,286023000,56000,78400
8440,6899,606124000,42000,85300
8441,14329,103427000,44000,79700
8442,8511,634064000,54000,86800
8443,15115,589390000,58000,95800
8444,8661,524042000,56000,92000
8445,10945,486789000,68000,87100
8446,8929,674206000,49000,78700
8447,8989,744095000,40000,77200
8448,11681,703292000,55000,89200
8449,9872,446430000,53000,84700
8450,6116,216582000,43000,70700
8451,11715,625745000,51000,80300
8452,8176,624539000,35000,81500
8453,9755,653631000,43000,81600
8454,9736,512958000,46000,80700
8455,7031,559571000,38000,74100
8456,4864,385906000,60000,83200
8457,12860,624059000,46000,87900
8458,10976,458579000,58000,89000
8459,8409,473118000,64000,84100
8460,9288,444731000,57000,92600
8461,15534,524450000,43000,77400
8462,11800,761644000,58000,94000
8463,9968,477630000,33000,77200
8464,12293,539776000,40000,79400
8465,8872,364062000,52000,75500
8466,9249,713256000,71000,97000
8467,10315,731134000,43000,80500
8468,5136,680061000,54000,79200
8469,8873,437694000,50000,75300
8470,13804,313316000,58000,85100
8471,9270,668700000,51000,83600
8472,9189,447555000,47000,82300
8473,14631,764396000,70000,106000
8474,10389,690649000,45000,73000
8475,13026,657654000,41000,87600
8476,6573,461287000,53000,80500
8477,4668,435604000,52000,82600
8478,12406,567275000,50000,86400
8479,12871,541612000,59000,86600
8480,14501,768846000,47000,83700
8481,8992,442609000,70000,93400
8482,12040,644664000,33000,80300
8483,12024,316907000,49000,75100
8484,16186,457939000,78000,107300
8485,5537,569109000,50000,84700
8486,15912,569310000,64000,87400
8487,6430,576043000,49000,86200
8488,12014,343733000,36000,76100
8489,14184,527351000,54000,81800
8490,9918,464987000,54000,80800
8491,7477,350602000,59000,85100
8492,5592,389551000,41000,73400
8493,5426,527001000,43000,74800
8494,10587,522256000,29000,65800
8495,8076,449727000,53000,83600
8496,9640,914095000,68000,104900
8497,11780,533345000,45000,82800
8498,7814,506403000,51000,83700
8499,11903,647632000,55000,100000
8500,9298,688663000,53000,81400
8501,12052,498368000,58000,87600
8502,15111,603179000,54000,86300
8503,6970,463210000,63000,84600
8504,9496,659396000,69000,97800
8505,15565,481099000,48000,75600
8506,10927,576400000,38000,74300
8507,9442,495301000,62000,88800
8508,13762,741482000,31000,71500
8509,8526,309646000,54000,73900
8510,11294,378777000,46000,79600
8511,10776,699701000,45000,81300
8512,12740,712154000,47000,90100
8513,10244,520153000,45000,84600
8514,9872,461504000,58000,94200
8515,9513,821415000,41000,82500
8516,11073,419989000,56000,79100
8517,12207,636163000,72000,94800
8518,9866,356497000,35000,73400
8519,9925,544540000,41000,76000
8520,11998,425687000,68000,94100
8521,8523,679418000,37000,69700
8522,8291,373445000,36000,66900
8523,13302,508393000,71000,101300
8524,9001,674064000,25000,67100
8525,7497,426674000,68000,89800
8526,10606,423395000,69000,98600
8527,8608,533689000,72000,97100
8528,9422,435040000,59000,81900
8529,14059,699293000,41000,73000
8530,11291,595045000,45000,88800
8531,12812,477864000,41000,84500
8532,8226,525115000,48000,79900
8533,14427,597127000,58000,87800
8534,14902,379528000,55000,82400
8535,12779,377235000,54000,81400
8536,12009,873177000,50000,85300
8537,7752,636567000,38000,85200
8538,9961,546857000,67000,86200
8539,15315,310488000,58000,86100
8540,9369,614713000,38000,82700
8541,11591,475714000,53000,93000
8542,11073,553923000,74000,92100
8543,9322,636514000,67000,95200
8544,11252,374462000,49000,72400
8545,9929,220045000,52000,77300
8546,11916,678889000,33000,82000
8547,13121,470977000,58000,84800
8548,13664,427683000,44000,80900
8549,5195,529997000,44000,79800
8550,9089,318042000,48000,75900
8551,7387,436629000,42000,77500
8552,8619,528299000,58000,86300
8553,8715,365079000,39000,68400
8554,12656,180701000,48000,77700
8555,12023,491485000,34000,71700
8556,9863,383368000,55000,86700
8557,9397,433114000,61000,91800
8558,6994,698613000,48000,85000
8559,11013,631156000,48000,82100
8560,9270,526426000,58000,84100
8561,4459,428318000,43000,73600
8562,7591,394773000,44000,82300
8563,13349,588741000,48000,81300
8564,8696,467387000,66000,98800
8565,12381,643216000,57000,94000
8566,17245,545219000,60000,89300
8567,11430,728378000,54000,95900
8568,10990,637863000,45000,68100
8569,10358,535796000,55000,89000
8570,11830,523927000,28000,71300
8571,7208,599391000,39000,77300
8572,16134,411793000,56000,93100
8573,11475,657364000,51000,80600
8574,13659,624833000,42000,80900
8575,9145,654695000,53000,79800
8576,10044,742737000,36000,77700
8577,11447,510712000,35000,72700
8578,8983,593222000,44000,84000
8579,8601,603328000,53000,82500
8580,10870,519223000,52000,72400
8581,8136,575591000,52000,75100
8582,11782,591247000,70000,100000
8583,7356,481085000,46000,84700
8584,10882,719537000,26000,70800
8585,8526,446352000,40000,75300
8586,8492,488565000,40000,78100
8587,10181,526299000,82000,99000
8588,2601,509132000,59000,89800
8589,11035,594062000,60000,91500
8590,8878,416461000,49000,84600
8591,12826,432763000,58000,84500
8592,12088,349689000,63000,81300
8593,6561,388008000,64000,95200
8594,12440,496342000,54000,92600
8595,11515,463613000,40000,73700
8596,10887,475575000,66000,89900
8597,12997,455887000,97000,108400
8598,8985,343007000,58000,83000
8599,7446,518603000,57000,89300
8600,11359,612485000,78000,94100
8601,9654,465005000,29000,70200
8602,9194,628204000,46000,80900
8603,13956,536143000,49000,84600
8604,8281,327519000,38000,59100
8605,14140,665848000,69000,103300
8606,11184,350456000,36000,72200
8607,12940,716660000,32000,72600
8608,8876,758575000,50000,85800
8609,8035,591290000,25000,71400
8610,7713,385044000,55000,83800
8611,9198,477727000,34000,68900
8612,10264,547660000,26000,70500
8613,13487,528656000,64000,82800
8614,7113,436200000,51000,69600
8615,13193,384872000,63000,88900
8616,11451,392631000,37000,73700
8617,10359,519418000,24000,63700
8618,15771,496093000,69000,98900
8619,9344,650708000,66000,90700
8620,8717,509886000,42000,84400
8621,8900,551403000,48000,81100
8622,12960,718705000,63000,94200
8623,8878,527909000,26000,63100
8624,12681,686648000,37000,84300
8625,10054,333317000,49000,81400
8626,10602,613651000,52000,76900
8627,8105,443495000,42000,69900
8628,10888,559560000,35000,70400
8629,9945,366886000,47000,79400
8630,14061,432914000,36000,75600
8631,8010,598800000,58000,85700
8632,11486,511209000,46000,69500
8633,13158,373363000,47000,88100
8634,12317,560186000,74000,90900
8635,17781,550031000,52000,82000
8636,7837,491164000,57000,87500
8637,14097,736451000,21000,76900
8638,8199,390944000,47000,82100
8639,12790,385383000,30000,73500
8640,14482,474756000,72000,98000
8641,12498,521959000,68000,104500
8642,16235,494560000,76000,99800
8643,6247,688713000,46000,91300
8644,10046,505775000,31000,66500
8645,8758,221509000,42000,75000
8646,15843,525278000,42000,78100
8647,12658,653604000,70000,97100
8648,8313,475485000,83000,100300
8649,8408,380914000,60000,79000
8650,12902,533310000,63000,96800
8651,13156,589571000,48000,82100
8652,6470,582533000,27000,71700
8653,6542,499087000,45000,79700
8654,13070,485014000,57000,87100
8655,9527,548009000,64000,95400
8656,12553,653265000,45000,86500
8657,7420,579835000,42000,73800
8658,9937,620370000,74000,94500
8659,13419,515815000,59000,86200
8660,8712,403798000,50000,82000
8661,11536,440365000,54000,86100
8662,8055,515743000,54000,82200
8663,17743,656091000,54000,91700
8664,7325,324619000,65000,83300
8665,14311,542168000,47000,85000
8666,11901,533165000,85000,108800
8667,10224,583962000,62000,94200
8668,13495,413393000,50000,80600
8669,6005,205888000,66000,87600
8670,8449,430120000,75000,104600
8671,15763,181425000,65000,89300
8672,10795,699084000,75000,109000
8673,12587,389100000,65000,91900
8674,9800,483894000,41000,78800
8675,8274,219708000,32000,67400
8676,4685,451119000,40000,81500
8677,10019,793082000,79000,106500
8678,12829,613258000,55000,76000
8679,6651,426542000,51000,73100
8680,15841,447099000,60000,91500
8681,8111,413708000,59000,85100
8682,9518,491245000,80000,96500
8683,6379,516419000,49000,82600
8684,12051,597153000,66000,98400
8685,13554,406213000,70000,83600
8686,13640,315476000,45000,72300
8687,6692,666834000,53000,87300
8688,8414,590171000,53000,89700
8689,13757,315671000,73000,98900
8690,13715,691523000,55000,82500
8691,12755,628621000,66000,97100
8692,12364,485143000,43000,75700
8693,11603,501715000,53000,83400
8694,7171,238478000,65000,86700
8695,10238,132949000,43000,76100
8696,8121,508915000,48000,81200
8697,8259,378190000,57000,82600
8698,12220,519295000,43000,72700
8699,11125,596828000,44000,80600
8700,9380,201301000,63000,88700
8701,7765,298151000,44000,72400
8702,10685,408464000,59000,83400
8703,16529,663090000,60000,96500
8704,9240,313999000,33000,62900
8705,9651,732776000,62000,86200
8706,11650,398499000,51000,72400
8707,7293,588458000,70000,101200
8708,5995,591876000,63000,92700
8709,12179,377377000,46000,83600
8710,5386,741903000,64000,96000
8711,10208,398624000,32000,68000
8712,7364,535049000,39000,79800
8713,10118,576196000,46000,74700
8714,9187,562475000,38000,71600
8715,9618,541569000,46000,79800
8716,11027,234667000,38000,73100
8717,8273,590886000,41000,82100
8718,13318,293097000,56000,81700
8719,9751,677712000,44000,81200
8720,11275,578563000,72000,106200
8721,9413,450704000,67000,102000
8722,9015,699258000,58000,97100
8723,10467,461916000,32000,72300
8724,8770,343521000,65000,90000
8725,10348,577081000,26000,68600
8726,9661,494384000,59000,86300
8727,13100,463132000,56000,89300
8728,7736,344314000,42000,69200
8729,6983,332452000,40000,76700
8730,8370,737581000,78000,108900
8731,12338,470905000,60000,98900
8732,5677,651638000,55000,91200
8733,13341,323995000,41000,80800
8734,9671,639061000,54000,87000
8735,11567,733840000,60000,91000
8736,4990,484772000,55000,84000
8737,5478,555192000,45000,83800
8738,9802,384067000,50000,83200
8739,14636,286383000,56000,80300
8740,7916,407056000,42000,74200
8741,10556,541483000,43000,81800
8742,11849,361959000,43000,81000
8743,12456,442711000,53000,87900
8744,9349,555038000,48000,84600
